call_type,timepoint,animal_id,colony,umap_1,umap_2
sq,27,5918,lannister,9.437521,6.027945
co,27,5918,lannister,5.458148,3.5097275
co,27,5918,lannister,8.369648,4.136773
co,27,5918,lannister,7.155473,5.355701
ph,27,5918,lannister,-3.3437662,3.810806
co,27,5918,lannister,4.323238,5.849684
other,27,5918,lannister,8.460045,4.386128
co,27,5918,lannister,3.5924585,4.9834123
co,27,5918,lannister,4.512377,5.739579
co,27,5918,lannister,6.7958794,5.835376
other,27,5918,lannister,11.770375,6.4837713
co,27,5918,lannister,6.2468743,5.4442043
co,27,5918,lannister,6.1110153,5.2997828
co,27,5918,lannister,3.7282736,6.386848
co,27,5918,lannister,9.332991,5.0846405
co,27,5918,lannister,8.065962,7.2049394
sq,27,5918,lannister,8.002888,5.4377184
co,27,5918,lannister,6.772603,5.4373884
sq,27,5918,lannister,8.945067,5.960496
co,27,5918,lannister,9.154098,5.372627
other,27,5918,lannister,9.015314,6.549004
co,27,5919,lannister,3.422948,6.7457604
ch,27,5919,lannister,9.0525875,4.3322606
sq,27,5919,lannister,8.837171,5.824046
co,27,5919,lannister,5.5526457,7.422298
co,27,5919,lannister,5.1429315,7.253681
ph,27,5919,lannister,5.69442,8.666081
sq,27,5919,lannister,8.329906,7.008587
sq,27,5919,lannister,9.266742,3.9787495
co,27,5919,lannister,4.73935,7.7840977
co,27,5919,lannister,4.378716,7.0238667
co,27,5919,lannister,3.7222407,6.892125
co,27,5919,lannister,5.116787,8.111387
co,27,5919,lannister,3.981719,6.9305882
ph,27,5919,lannister,3.7253711,7.517531
ph,27,5919,lannister,4.3674607,7.113858
ph,27,5919,lannister,4.9269123,7.5310783
co,27,5919,lannister,7.7235646,6.4559307
co,27,5919,lannister,8.796615,6.1519885
co,27,5919,lannister,4.8775506,7.218457
co,27,5919,lannister,5.8577113,7.0421524
co,27,5919,lannister,7.222146,6.3864245
co,27,5919,lannister,9.770988,5.8889465
co,27,5919,lannister,9.760187,6.099466
co,27,5919,lannister,9.926715,5.876651
co,27,5919,lannister,9.830401,5.922495
co,27,5919,lannister,6.212346,8.594946
co,27,5919,lannister,5.450423,7.899537
co,27,5919,lannister,10.05007,5.668879
sq,27,5919,lannister,9.616568,6.0528803
co,27,5919,lannister,5.7501664,6.6124
co,27,5919,lannister,4.5080442,7.8808317
sq,27,5919,lannister,8.895483,5.597682
ph,27,5919,lannister,5.3162994,8.366958
co,27,5919,lannister,9.81219,6.0113087
co,27,5919,lannister,4.8787146,7.0875707
sq,27,5919,lannister,9.002805,6.636134
ph,27,5919,lannister,4.83396,7.8663073
ph,27,5919,lannister,4.6251245,7.835769
co,27,5919,lannister,3.9741619,7.8152475
ph,27,5919,lannister,4.7912574,8.381901
co,27,5919,lannister,3.6271825,7.691027
co,27,5919,lannister,5.7891674,8.12824
co,27,5919,lannister,5.7652674,8.329565
co,27,5919,lannister,4.859749,7.07475
ph,27,5919,lannister,5.696765,8.637763
sq,27,5919,lannister,8.380014,5.8216424
co,27,5919,lannister,5.0767508,7.288476
co,27,5919,lannister,5.4700723,5.1805696
co,27,5919,lannister,9.941853,6.0612783
co,27,5919,lannister,8.609419,6.684815
ph,27,5919,lannister,5.6384883,8.4323015
ph,27,5919,lannister,5.4556494,8.146095
co,27,5919,lannister,9.8525915,5.7185097
ph,27,5919,lannister,5.7588186,8.300153
ph,27,5919,lannister,5.5771427,8.533676
co,27,5919,lannister,4.5345945,7.5632396
co,27,5919,lannister,5.3123055,7.8416505
co,27,5919,lannister,5.8238597,7.8853297
sq,27,5919,lannister,8.658937,6.4581723
sq,27,5919,lannister,9.823921,5.97859
ph,27,5919,lannister,5.7326565,8.486242
co,27,5919,lannister,5.822131,8.27058
co,27,5919,lannister,4.9813623,7.378171
co,27,5919,lannister,4.641276,7.777653
co,27,5919,lannister,9.767581,5.6114826
sq,27,5919,lannister,9.603828,5.585449
co,27,5919,lannister,9.671338,5.717456
sq,27,5919,lannister,9.729428,6.14059
co,27,5919,lannister,6.9767113,6.3028307
co,27,5919,lannister,5.8182893,8.122835
other,27,5919,lannister,-3.27316,4.1128035
sq,27,5919,lannister,10.702596,5.873279
sq,27,5919,lannister,8.723649,6.206815
ph,27,5919,lannister,6.2620325,8.659086
co,27,5919,lannister,6.5412254,6.8104835
co,27,5919,lannister,11.742313,6.164683
ph,27,5919,lannister,-0.6491661,5.8039327
co,27,5919,lannister,8.596617,4.7273374
co,27,5919,lannister,5.810974,8.155169
co,27,5919,lannister,5.8326097,8.187473
sq,27,5919,lannister,9.710795,6.0542884
sq,27,5919,lannister,9.882296,5.5710945
co,27,5919,lannister,9.664529,6.281437
co,27,5919,lannister,9.280798,6.131516
co,27,5919,lannister,9.5627575,3.7325315
co,27,5919,lannister,9.271661,6.0995326
co,27,5919,lannister,5.8558373,8.18681
sq,27,5919,lannister,9.522285,6.0367227
co,27,5919,lannister,8.455739,5.744452
co,27,5919,lannister,5.7787504,8.094455
co,27,5919,lannister,6.495942,8.688203
co,27,5919,lannister,10.025412,5.30018
co,27,na,lannister,8.119594,4.4664283
co,27,na,lannister,5.301591,4.440248
co,27,na,lannister,7.4088364,5.289716
sq,27,na,lannister,7.8321304,5.3951583
co,27,na,lannister,5.9771266,4.301711
co,27,na,lannister,7.355194,2.7407107
other,27,na,lannister,5.168175,9.676909
co,27,na,lannister,6.8378487,5.2293453
co,27,na,lannister,8.112105,6.08882
sq,27,na,lannister,8.593727,6.196063
co,27,na,lannister,6.253248,4.7882533
co,27,na,lannister,7.972957,7.020454
sq,27,na,lannister,8.5206175,7.5219717
co,27,na,lannister,7.258856,5.375779
sq,27,na,lannister,7.225612,5.0474873
co,27,na,lannister,5.183983,3.4295297
sq,27,na,lannister,7.063839,7.951766
co,27,na,lannister,6.813033,3.278953
sq,27,na,lannister,8.797141,2.6698112
co,27,na,lannister,7.457008,6.1075835
co,27,na,lannister,8.118458,7.270587
co,27,na,lannister,8.029215,7.343642
co,27,na,lannister,6.384177,3.6276088
co,27,na,lannister,7.210578,3.4942966
co,27,na,lannister,8.31162,6.234082
co,27,na,lannister,5.95565,4.0641994
co,27,na,lannister,7.1184983,5.498922
co,27,na,lannister,7.05169,5.5592623
other,27,na,lannister,5.0501256,9.437921
co,27,na,lannister,7.335948,5.4067893
sq,27,na,lannister,10.930335,6.686583
co,27,na,lannister,6.7299786,5.619459
other,27,na,lannister,5.2234282,9.726084
co,27,na,lannister,7.7651696,5.4867086
other,27,na,lannister,7.7373996,5.513855
co,27,na,lannister,5.680548,6.929865
co,27,na,lannister,6.172073,2.5183342
ch,27,na,lannister,9.35238,5.90419
ch,27,na,lannister,9.214024,5.053916
co,27,na,lannister,6.295025,4.2661605
co,27,na,lannister,6.229097,5.085028
sq,27,na,lannister,7.5399976,6.0974445
other,27,na,lannister,-2.820533,4.381678
other,27,na,lannister,-2.5507293,5.155994
co,27,na,lannister,8.587347,5.2120566
co,27,na,lannister,9.549632,6.3455205
sq,27,na,lannister,6.8245,3.7667484
sq,27,na,lannister,9.35058,3.352286
co,27,na,lannister,6.718996,3.9024944
co,27,na,lannister,5.385669,3.4567246
co,27,na,lannister,6.750856,3.6956327
co,27,na,lannister,8.238256,7.4523273
co,27,na,lannister,6.633095,5.1814485
co,27,na,lannister,7.9082212,6.178035
co,27,na,lannister,5.965376,3.970668
co,27,na,lannister,9.8307085,3.0787072
co,27,na,lannister,5.344836,3.4323108
ph,27,na,lannister,8.117231,7.9131536
co,27,na,lannister,7.3084083,6.929092
co,27,na,lannister,6.757167,3.7106946
sq,27,na,lannister,8.5496,4.811441
sq,27,na,lannister,8.261621,5.347986
sq,27,na,lannister,6.797586,3.9149206
co,27,na,lannister,5.4119163,3.2695856
co,27,na,lannister,8.312102,4.633549
co,27,na,lannister,4.8859396,3.2151504
co,27,na,lannister,7.9329815,7.131712
co,27,na,lannister,5.1563063,5.469109
co,27,na,lannister,7.749821,5.410881
co,27,na,lannister,7.069227,4.599132
sq,27,na,lannister,9.560154,2.9699514
co,27,na,lannister,7.015193,4.012633
co,27,na,lannister,5.8086295,3.9189775
co,27,na,lannister,6.7223563,3.6926963
co,27,na,lannister,6.2133894,4.2018437
sq,27,na,lannister,9.806179,4.3182335
co,27,na,lannister,6.841484,5.0159025
co,27,na,lannister,7.0057244,4.8023243
co,27,na,lannister,6.515894,4.5605354
co,27,na,lannister,6.193379,3.6543868
ph,27,na,lannister,0.38398436,5.225402
co,27,na,lannister,7.1158266,4.6994534
co,27,na,lannister,9.446286,6.1295066
other,27,na,lannister,-2.6262922,4.856611
ph,27,na,lannister,10.177776,6.5002313
co,27,na,lannister,5.042001,4.612522
co,27,na,lannister,6.2505755,2.2310436
co,27,na,lannister,7.7017884,5.6260977
sq,27,na,lannister,8.613197,5.0072956
co,27,na,lannister,7.190115,4.6096826
other,27,na,lannister,5.057772,9.588288
co,27,na,lannister,7.9520335,5.225109
co,27,na,lannister,-2.0570753,1.875714
ph,27,na,lannister,12.370476,4.738117
co,27,na,lannister,7.1485677,4.632994
ph,27,na,lannister,-2.0956936,2.6876547
co,27,na,lannister,7.17372,7.041987
co,27,na,lannister,5.5663137,3.3071866
co,27,na,lannister,7.439458,6.9912324
co,27,na,lannister,7.3025126,5.2359796
co,27,na,lannister,4.2977114,3.336871
co,27,na,lannister,9.9566,7.0084405
sq,27,na,lannister,8.403971,4.1062636
co,27,na,lannister,7.5235586,5.197525
co,27,na,lannister,8.402,4.3977995
co,27,na,lannister,7.993556,5.558333
co,27,na,lannister,7.121316,4.692992
ph,27,na,lannister,12.897268,3.922543
co,27,na,lannister,7.902836,6.1407623
co,27,na,lannister,7.847469,6.1558957
other,27,na,lannister,5.547025,9.656475
co,27,na,lannister,6.704914,3.7461865
co,27,na,lannister,8.179887,5.4579415
co,27,na,lannister,7.9985805,5.364503
co,27,na,lannister,8.178333,7.5125456
co,27,na,lannister,8.231743,3.8035371
sq,27,na,lannister,8.332991,4.2671885
co,27,na,lannister,7.7774897,5.7179074
co,27,na,lannister,7.820123,5.7698197
co,27,na,lannister,8.175473,6.313477
co,27,na,lannister,7.08514,5.0933375
co,27,na,lannister,6.9548154,5.2870045
co,27,na,lannister,7.2335668,3.6936357
co,27,na,lannister,6.979112,4.8396673
ch,27,na,lannister,10.48233,6.723798
co,27,na,lannister,8.032954,5.471458
co,27,na,lannister,4.912767,2.8831794
co,27,na,lannister,5.941584,3.5799587
co,27,na,lannister,9.841023,6.721891
other,27,na,lannister,8.391855,7.7622504
sq,27,na,lannister,9.479981,7.4617467
co,27,na,lannister,8.849514,5.9769382
ch,27,na,lannister,10.5394125,4.31055
sq,27,na,lannister,8.071041,5.468378
sq,27,na,lannister,8.450536,7.1037183
sq,27,na,lannister,9.167935,7.4823446
co,27,na,lannister,9.462301,7.4181147
sq,27,na,lannister,8.915388,7.442815
sq,27,na,lannister,8.555058,6.2435293
co,27,na,lannister,9.752439,6.5403156
co,27,na,lannister,5.5027723,2.8614519
ch,27,na,lannister,9.433841,7.319691
sq,27,na,lannister,8.871952,5.674672
ch,27,na,lannister,9.762168,7.2349796
ch,27,na,lannister,10.720171,6.583891
sq,27,na,lannister,9.288861,6.647857
sq,27,na,lannister,7.8481565,6.6556225
sq,27,na,lannister,8.802798,3.305885
ch,27,na,lannister,10.890911,6.1136284
sq,27,na,lannister,9.18464,4.489852
co,27,na,lannister,9.0336275,6.8209863
co,27,na,lannister,10.247712,6.4712653
co,27,na,lannister,9.554636,6.5135627
ch,27,na,lannister,10.201116,6.322451
ch,27,na,lannister,9.929055,6.180541
co,27,na,lannister,10.192394,6.296667
co,27,na,lannister,9.733972,6.5287757
ch,27,na,lannister,9.993078,6.5558157
sq,27,na,lannister,9.461996,5.970289
co,27,na,lannister,8.173095,5.9681897
sq,27,na,lannister,8.70153,6.1828685
co,27,na,lannister,6.849744,5.495199
co,27,na,lannister,10.168878,5.9108205
ch,27,na,lannister,9.855739,6.367026
co,27,na,lannister,9.152786,6.6459355
co,27,na,lannister,9.113113,6.851598
co,27,na,lannister,10.012959,6.437843
co,27,na,lannister,7.4965215,6.316965
ch,27,na,lannister,10.104367,5.631481
co,27,na,lannister,8.81115,6.776434
ch,27,na,lannister,11.316217,6.6193233
co,27,na,lannister,7.840861,4.2720804
sq,27,na,lannister,9.645164,5.9964213
co,27,na,lannister,10.129919,3.8368852
sq,27,na,lannister,10.744566,3.1824374
sq,27,na,lannister,11.813307,3.9684668
sq,27,na,lannister,11.89053,3.9941874
ch,27,na,lannister,9.557281,3.7873318
ch,27,na,lannister,10.814304,6.319494
ch,27,na,lannister,6.9172053,8.031327
sq,27,na,lannister,6.756587,5.6584477
co,27,na,lannister,8.891198,6.0546546
co,27,na,lannister,9.0205555,5.840703
co,27,na,lannister,8.237572,6.461294
co,27,na,lannister,9.175527,6.087984
co,27,na,lannister,6.4823747,5.665619
sq,27,na,lannister,9.062883,4.048084
co,27,na,lannister,8.626169,7.044503
sq,27,na,lannister,9.030631,7.623606
co,27,na,lannister,8.59462,6.7268105
co,27,na,lannister,9.090934,4.389407
co,27,na,lannister,7.919834,6.2927938
co,27,na,lannister,8.434868,5.403276
ch,27,na,lannister,8.787553,6.1877522
co,27,na,lannister,8.205619,5.9907694
co,27,na,lannister,8.693265,6.1285973
sq,27,na,lannister,8.624136,6.2339973
co,27,na,lannister,9.008716,6.565614
co,27,na,lannister,8.542686,6.4330826
co,27,na,lannister,9.335675,7.650004
co,27,na,lannister,6.8397274,5.2942657
co,27,na,lannister,9.172806,6.2238607
co,27,na,lannister,9.097853,6.429091
co,27,na,lannister,9.5967,6.6171093
ch,27,na,lannister,9.370559,6.722391
co,27,na,lannister,8.6006155,7.230162
co,27,na,lannister,8.832218,6.371817
co,27,na,lannister,10.973803,6.1151204
co,27,na,lannister,9.446608,6.653145
co,27,na,lannister,9.471727,6.748228
co,27,na,lannister,9.154559,7.46299
co,27,na,lannister,9.729137,7.544072
sq,27,na,lannister,10.220687,7.1503677
co,27,na,lannister,8.058476,5.7559204
co,27,na,lannister,9.388848,6.0605226
co,27,na,lannister,8.986139,4.2991114
co,27,na,lannister,8.826754,7.0438437
co,27,na,lannister,9.410406,5.7530527
co,27,na,lannister,8.065588,6.0752335
co,27,na,lannister,8.47875,6.323447
co,27,na,lannister,9.429657,6.5257506
co,27,na,lannister,9.631705,6.5325375
co,27,na,lannister,8.947398,6.87298
co,34,5913,lannister,6.4272137,2.2311435
co,34,5913,lannister,5.7891626,2.2228553
co,34,5913,lannister,7.650752,3.5979788
co,34,5913,lannister,6.284477,2.9929273
sq,34,5913,lannister,8.107073,4.3702593
co,34,5913,lannister,7.3114543,6.8006535
co,34,5913,lannister,7.8631663,5.5358653
sq,34,5913,lannister,7.137176,3.8728523
sq,34,5913,lannister,8.378894,5.5055013
co,34,5913,lannister,6.8891172,4.804261
sq,34,5913,lannister,7.724015,5.5910177
co,34,5913,lannister,7.239751,7.385154
ph,34,5913,lannister,10.725745,5.473255
co,34,5913,lannister,5.4529576,3.4366026
co,34,5913,lannister,7.7517734,5.239459
co,34,5913,lannister,6.5420623,2.664142
co,34,5913,lannister,4.9711933,5.8732204
sq,34,5913,lannister,7.985855,5.698539
sq,34,5913,lannister,10.214673,3.6417303
co,34,5913,lannister,7.575067,6.6048026
co,34,5913,lannister,7.0426598,3.7645664
co,34,5913,lannister,8.294489,5.1362524
co,34,5913,lannister,8.050926,6.734993
co,34,5913,lannister,6.5046067,2.2885244
co,34,5913,lannister,5.613908,1.6670339
co,34,5913,lannister,7.048527,2.0617158
co,34,5913,lannister,5.483165,2.9923182
sq,34,5913,lannister,7.461529,6.729708
sq,34,5913,lannister,8.013782,5.783419
co,34,5913,lannister,7.9924507,5.2758265
co,34,5913,lannister,8.157916,5.3355513
co,34,5913,lannister,6.6687284,4.560928
co,34,5913,lannister,6.2480235,4.2915063
co,34,5913,lannister,8.550434,5.4721413
sq,34,5913,lannister,8.873438,5.7999105
co,34,5913,lannister,7.148907,7.1687207
co,34,5913,lannister,7.6943936,5.831196
ch,34,5913,lannister,7.9186397,5.7702994
co,34,5913,lannister,7.765342,4.9645514
co,34,5913,lannister,7.765177,4.848862
co,34,5913,lannister,7.147157,7.2347927
co,34,5913,lannister,7.3284698,6.8508906
co,34,5913,lannister,6.740225,4.002021
co,34,5913,lannister,7.117606,3.4172263
co,34,5913,lannister,8.111265,6.4322667
co,34,5913,lannister,7.8634915,6.2833257
co,34,5913,lannister,7.241124,6.9500012
co,34,5913,lannister,7.3750625,5.3760304
co,34,5913,lannister,7.892531,5.9483023
co,34,5913,lannister,8.305305,5.6812463
co,34,5913,lannister,7.6672263,7.422757
sq,34,5913,lannister,7.9812675,4.6661654
co,34,5913,lannister,7.2865176,5.2649827
co,34,5913,lannister,6.836901,4.9743357
co,34,5913,lannister,10.549838,4.5901384
ph,34,5913,lannister,3.4329433,6.139754
co,34,5913,lannister,5.857234,2.5773904
sq,34,5913,lannister,7.016753,3.4520373
co,34,5913,lannister,5.8643956,4.1936417
co,34,5913,lannister,7.491929,6.787976
co,34,5913,lannister,7.060839,2.9228814
co,34,5913,lannister,6.813397,5.44208
sq,34,5913,lannister,7.1637163,7.240116
co,34,5913,lannister,7.193908,3.3344662
co,34,5913,lannister,9.547795,4.808495
ph,34,5913,lannister,3.3996696,7.075352
co,34,5913,lannister,6.8809586,6.251674
co,34,5913,lannister,5.8449454,5.976435
co,34,5913,lannister,7.52868,4.5802073
co,34,5913,lannister,7.0672812,6.2580085
co,34,5915,lannister,10.018315,3.9623585
co,34,5915,lannister,6.8852,5.832727
co,34,5915,lannister,6.127409,5.162995
co,34,5915,lannister,5.77949,5.5318894
co,34,5915,lannister,7.4151073,5.900175
co,34,5915,lannister,8.006741,7.0386767
co,34,5915,lannister,6.624224,5.5330896
co,34,5915,lannister,6.665751,5.8741746
co,34,5915,lannister,7.253469,7.024968
co,34,5915,lannister,9.015293,6.5789523
co,34,5915,lannister,6.119549,5.009784
co,34,5915,lannister,5.3279405,6.1854587
co,34,5915,lannister,5.10908,4.7495456
co,34,5915,lannister,6.6761227,4.0742626
co,34,5915,lannister,7.114961,6.8863373
co,34,5915,lannister,6.1611633,5.70578
co,34,5915,lannister,6.8976636,5.791097
co,34,5915,lannister,7.7693386,6.7157583
co,34,5915,lannister,7.4467735,6.4145036
co,34,5915,lannister,6.259784,6.008342
co,34,5915,lannister,6.7340665,5.498403
co,34,5915,lannister,6.7685685,5.6540475
co,34,5915,lannister,3.8725567,5.67203
co,34,5915,lannister,5.6245413,5.5695553
co,34,5915,lannister,5.993485,4.640415
co,34,5915,lannister,3.8265584,5.8957596
co,34,5915,lannister,6.8192825,5.9376307
co,34,5915,lannister,7.4518485,6.4272428
co,34,5915,lannister,6.600791,5.754566
co,34,5915,lannister,5.332895,5.8633823
co,34,5915,lannister,8.923632,5.629701
co,34,5915,lannister,6.354595,5.543865
co,34,5915,lannister,6.1495533,5.220306
co,34,5915,lannister,6.673934,5.304907
co,34,5915,lannister,5.868621,5.525234
co,34,5915,lannister,6.271173,5.2514205
ph,34,5915,lannister,-3.4073827,4.633092
co,34,5915,lannister,6.687796,5.575582
co,34,5915,lannister,6.9349213,6.9663625
co,34,5915,lannister,6.856137,5.897388
co,34,5915,lannister,7.4831767,6.9791718
co,34,5915,lannister,6.163722,5.388644
co,34,5915,lannister,5.9467335,4.0732274
co,34,5915,lannister,5.330252,5.4888883
co,34,5915,lannister,6.6438427,5.74848
co,34,5915,lannister,6.9546533,5.859607
co,34,5915,lannister,6.960463,5.9818606
co,34,5915,lannister,6.265682,5.3889155
co,34,5915,lannister,4.7059383,5.572622
co,34,5915,lannister,7.192868,5.935074
co,34,5915,lannister,5.419568,5.855428
co,34,5915,lannister,7.0633807,5.843782
co,34,5915,lannister,6.474094,6.265775
co,34,5915,lannister,4.530691,5.8642387
co,34,5915,lannister,7.206345,6.3986998
co,34,5915,lannister,3.7662644,6.0974
co,34,5915,lannister,6.349948,5.064073
co,34,5915,lannister,4.750717,5.604816
co,34,5915,lannister,7.5961595,7.018944
co,34,5915,lannister,5.2611675,5.9124436
co,34,5915,lannister,6.9273977,5.862972
co,34,5915,lannister,5.7664223,6.304899
co,34,5915,lannister,7.261639,5.7129884
co,34,5915,lannister,6.5309687,5.594335
co,34,5915,lannister,7.6662025,5.2410645
co,34,5915,lannister,4.423621,6.8370495
co,34,5915,lannister,7.101816,6.154532
co,34,5915,lannister,7.6703677,6.7211266
co,34,5915,lannister,6.271998,6.3385377
co,34,5915,lannister,6.725201,5.2563825
co,34,5915,lannister,7.350101,6.2898545
co,34,5915,lannister,7.31634,5.9746385
co,34,5915,lannister,7.357332,6.2889795
co,34,5915,lannister,7.278822,6.2946653
co,34,5915,lannister,8.269632,7.193169
co,34,5915,lannister,6.656694,5.8619404
co,34,5915,lannister,6.4750967,5.6259723
co,34,5915,lannister,8.163578,6.9715967
co,34,5915,lannister,6.9254303,5.8457203
co,34,5915,lannister,6.338444,5.7624016
co,34,5915,lannister,6.715704,5.6734266
co,34,5915,lannister,6.8844657,5.2503114
co,34,5915,lannister,1.9130789,6.8668942
co,34,5915,lannister,4.8059955,3.9469378
co,34,5915,lannister,6.9554334,5.8605795
co,34,5915,lannister,6.4401126,5.8447886
co,34,5915,lannister,6.548718,5.5510535
co,34,5915,lannister,5.3699827,5.6443124
ph,34,5915,lannister,-3.2696662,4.3776164
co,34,5915,lannister,3.9489694,6.035934
co,34,5915,lannister,3.8125355,5.9314704
co,34,5915,lannister,3.9799707,5.671099
co,34,5915,lannister,3.925683,5.506346
co,34,5915,lannister,5.089093,5.6377134
co,34,5915,lannister,4.6365304,6.425727
co,34,5915,lannister,4.156995,5.5689654
co,34,5915,lannister,4.6128783,6.16742
sc,34,5915,lannister,0.68177664,7.079239
co,34,5915,lannister,5.657225,6.2585645
co,34,5915,lannister,3.5600164,6.323623
co,34,5915,lannister,6.8593593,5.450691
co,34,5915,lannister,5.624156,4.408829
co,34,5915,lannister,6.279703,5.3695726
co,34,5915,lannister,6.171562,6.319655
co,34,5915,lannister,7.0508795,6.2792125
co,34,5915,lannister,9.463017,7.1241984
co,34,5915,lannister,9.737331,7.202732
co,34,5915,lannister,6.5897307,6.090718
co,34,5915,lannister,3.4856021,6.400373
co,34,5915,lannister,5.9011693,6.104135
co,34,5915,lannister,5.905302,6.0426097
co,34,5915,lannister,5.0524826,5.8656044
co,34,5915,lannister,4.5259724,6.436145
co,34,5915,lannister,7.447144,6.918501
co,34,5915,lannister,4.73203,6.055588
co,34,5915,lannister,5.71342,6.296261
co,34,5915,lannister,5.802543,6.3392797
co,34,5915,lannister,7.913796,7.1165323
co,34,5915,lannister,4.7399397,5.2828565
co,34,5915,lannister,4.276493,6.153928
co,34,5915,lannister,6.0508413,5.5684824
co,34,5915,lannister,6.0736403,5.0106587
co,34,5915,lannister,6.095496,6.075331
co,34,5915,lannister,4.9856234,6.006098
co,34,5917,lannister,7.575802,6.2955112
co,34,5917,lannister,6.9684567,5.353897
co,34,5917,lannister,7.0030446,6.168395
co,34,5917,lannister,6.281899,4.95261
co,34,5917,lannister,8.717084,7.4465294
co,34,5917,lannister,7.336849,6.2559896
co,34,5917,lannister,7.4904637,6.016397
co,34,5917,lannister,6.8585095,5.517091
co,34,5917,lannister,7.9651885,5.6919546
co,34,5917,lannister,9.045924,5.4153867
co,34,5917,lannister,7.1527452,6.0958467
co,34,5917,lannister,7.0955358,5.8239064
co,34,5917,lannister,6.8987384,5.9569335
co,34,5917,lannister,6.8057566,5.8634725
co,34,5917,lannister,6.82842,5.545843
co,34,5917,lannister,7.2308745,5.8968325
co,34,5917,lannister,6.7077103,5.9488354
co,34,5917,lannister,6.990049,5.7616863
co,34,5917,lannister,6.8758483,5.9904995
co,34,5917,lannister,8.071501,6.791532
co,34,5917,lannister,7.070792,5.7855754
co,34,5917,lannister,8.416338,7.317403
co,34,5917,lannister,9.3002825,7.676683
co,34,5917,lannister,6.7665787,4.899918
co,34,5917,lannister,6.9006863,6.9075027
co,34,5917,lannister,6.908709,7.190445
co,34,5917,lannister,5.7975693,3.6950786
co,34,5917,lannister,7.1766,4.7297487
co,34,5917,lannister,7.0929804,5.7146435
co,34,5917,lannister,6.906842,5.6738396
co,34,5917,lannister,7.319412,5.0765944
co,34,5917,lannister,8.184869,6.3687086
co,34,5917,lannister,6.6121864,3.9212174
co,34,5917,lannister,7.444602,5.243032
co,34,5917,lannister,6.98388,5.9587774
co,34,5917,lannister,10.534659,6.807011
co,34,5917,lannister,6.6598825,6.0973682
co,34,5917,lannister,7.3085756,6.091578
co,34,5917,lannister,9.475094,6.6506553
co,34,5917,lannister,8.386976,7.3307724
co,34,5917,lannister,8.090129,6.975989
sq,34,5917,lannister,10.292373,7.087831
co,34,5917,lannister,5.0694118,5.859628
co,34,5917,lannister,7.8467274,7.0826755
co,34,5917,lannister,9.343548,5.9681597
co,34,5917,lannister,6.320479,6.197309
co,34,5917,lannister,7.338556,6.2414055
co,34,5917,lannister,7.754089,7.5311284
sq,34,5917,lannister,8.081678,6.449534
co,34,5917,lannister,7.0861173,6.1156363
co,34,5917,lannister,6.4681177,5.9364405
co,34,5917,lannister,8.215653,5.6797996
co,34,5917,lannister,7.1547546,5.837291
co,34,5917,lannister,7.140027,5.885507
co,34,5917,lannister,6.0925837,6.173134
co,34,5917,lannister,6.636523,5.8256993
co,34,5917,lannister,7.2620606,6.0912623
co,34,5917,lannister,7.2065735,6.2657695
co,34,5917,lannister,7.0051594,5.912852
co,34,5917,lannister,7.724687,5.9659753
co,34,5917,lannister,5.943667,6.0766544
co,34,5917,lannister,6.9504666,5.9321938
co,34,5917,lannister,5.9865355,6.111059
co,34,5917,lannister,6.934068,5.8129253
co,34,5917,lannister,7.3889875,6.284898
co,34,5917,lannister,6.920124,5.9464464
co,34,5917,lannister,6.768572,5.8125815
co,34,5917,lannister,4.9247413,5.976089
co,34,5917,lannister,8.268627,6.7810993
co,34,5917,lannister,8.539491,7.0768757
co,34,5917,lannister,7.1979885,6.939527
co,34,5917,lannister,10.938134,6.422959
co,34,5917,lannister,6.7405663,5.5656695
co,34,5917,lannister,6.7946,5.79656
co,34,5917,lannister,7.669029,5.9419646
co,34,5917,lannister,7.9150643,6.902338
co,34,5917,lannister,6.987291,5.94893
co,34,5917,lannister,7.0384145,5.542297
co,34,5917,lannister,2.793889,6.0955167
co,34,5917,lannister,9.618446,7.491517
co,34,5917,lannister,8.227431,5.2766795
co,34,5917,lannister,7.894894,4.6883054
co,34,5917,lannister,8.950136,5.8743873
co,34,5917,lannister,7.232395,6.126257
co,34,5917,lannister,6.5436373,4.1782737
co,34,5917,lannister,9.809538,7.417422
co,34,5917,lannister,7.118978,6.2309527
co,34,5917,lannister,7.073318,6.110028
co,34,5917,lannister,6.8971386,5.8527203
sq,34,5917,lannister,8.441945,6.473035
co,34,5917,lannister,6.8297057,5.9723988
co,34,5917,lannister,6.9834423,6.186164
co,34,5917,lannister,7.4563193,6.5164227
sq,34,5917,lannister,11.273133,6.660839
co,34,5917,lannister,6.5955234,5.312087
co,34,5917,lannister,7.1520576,6.384265
co,34,5917,lannister,6.6847258,5.760222
co,34,5917,lannister,6.5756483,5.8467546
co,34,5917,lannister,7.965599,6.9999895
co,34,5917,lannister,6.623121,5.792463
co,34,5917,lannister,5.7915726,6.002629
co,34,5917,lannister,7.035714,6.1476603
ch,34,5917,lannister,9.885568,7.075377
co,34,5917,lannister,7.4392886,6.0902314
co,34,5917,lannister,6.367705,5.9864955
co,34,5917,lannister,6.819161,5.712897
co,34,5917,lannister,8.833094,4.964291
co,34,5918,lannister,4.363181,2.2749643
co,34,5918,lannister,6.6036363,2.2436996
co,34,5918,lannister,5.92044,2.5986242
co,34,5918,lannister,8.240688,6.186951
