timepoint,animal_ID,colony,pitch,zero_crossings,duration,entropy_variance,mean_entropy,maximum_entropy,broadband,voiced_perc,bandwidth,n_peaks
38,0280,boffin,2772.9631052185186,0.26742719559334766,0.1419255919422032,3.785239247501835e-05,0.0032090750172481066,0.016983638902016106,0.14751795228710832,0.7927863393121432,1554.8994441654947,3.4337050924713184
5,0280,boffin,1917.390651937734,0.31832629086494474,0.10632374587261802,0.0003075022448897286,0.014246983376952427,0.06038660224848157,0.5616260396497424,0.43723182530559374,1946.1250293934559,4.630893990339761
31,0280,boffin,2571.4934941081447,0.28772990303250773,0.17028904388759716,2.517313522837673e-05,0.0019396301002660562,0.020787458805857643,0.10040179165634806,0.8450190076341867,1827.157483461075,2.4972434234769576
27,0280,boffin,2781.8843324099776,0.315962017562813,0.1256527372853903,0.00011400809325458215,0.003316857121057684,0.02644654910087815,0.17217205774485983,0.8001562763662711,1757.2530044962346,3.317193535679488
1,0280,boffin,2328.7430806251227,0.3095221332128525,0.10296581525692033,0.00018789166057956455,0.013256004115867668,0.05209774216803599,0.6645352450250801,0.4654363301595636,1965.5935672771936,5.501107690782394
57,0281,boffin,3557.6156656052017,0.3235413722045828,0.1257289770368241,3.0511007029635022e-05,0.0015874220022920244,0.018961894905186738,0.008730144903156864,0.9014801445266447,1256.9117460456475,1.2686254899058835
3,0281,boffin,2894.23185150852,0.2873423461521429,0.07043688586545725,5.17410639042536e-05,0.005430925369965859,0.022369532759573686,0.2602563159714945,0.5635033809850711,1820.4559666703142,3.905250283121686
24,0281,boffin,3194.954376438561,0.3493804104963602,0.13292275775558446,3.534442920492092e-05,0.003461822859984017,0.021569023814425076,0.25174857204626583,0.6940654395669463,1670.2559474298616,3.495680680105481
20,0281,boffin,3114.056620352132,0.33089524048130836,0.12645351473922897,7.349904304430348e-05,0.005283631616875047,0.025295348028395483,0.4292364553666405,0.5561572750186194,1724.8410674014135,4.963244861433906
53,0281,boffin,3563.6428878050947,0.3276032628856542,0.1316637980493402,1.430840938156802e-05,0.00113302062020415,0.014641801665037413,0.006967128062222723,0.9262427172088628,1261.9769018857642,1.103885360760536
17,0281,boffin,3677.5142970941474,0.32827748587790634,0.11802343159486016,0.00013474817436879446,0.008450209226515173,0.028040596940934238,0.45258331988410716,0.6288094964660317,1636.3939842162747,5.132609958039863
46,0281,boffin,3868.232469830604,0.35660411080205884,0.15044698687555827,6.222987045123236e-05,0.0027752945754640156,0.021856190396589294,0.03569480501646069,0.8855078924579606,1279.8603870350212,1.023020792537839
22,0281,boffin,3389.6446589966185,0.3333149155868153,0.1304036281179138,2.4221698851252882e-05,0.0034419842049183648,0.01745411721557771,0.31917849791095043,0.611893584497899,1668.6531576167135,4.327701161252415
15,0281,boffin,2793.369348254724,0.31444293957387565,0.13129311373672276,0.0001043260950292611,0.007356666710933302,0.03548527394061613,0.4858875959375427,0.44994309729970644,1754.8813890083957,6.0791066996592855
11,0281,boffin,3549.6669502923883,0.3630275665526754,0.11336063677171544,0.00010273630666172099,0.0035375845201556493,0.024526299174430072,0.13361290140209836,0.8276462785397841,1586.3838800907156,1.5968226083244066
7,0281,boffin,3415.3057897259405,0.3261302569874552,0.07156179138321991,5.707566874704567e-05,0.006334671107376788,0.02030093462958958,0.38436148147390653,0.7252002499805381,1633.0224720480498,3.5742344483336423
36,0281,boffin,3634.2597368426595,0.3594651210034146,0.1424393090569561,7.522217637019418e-05,0.003938230175020961,0.02568689466587046,0.11718236538469122,0.8472061957737914,1606.3286126316393,1.7083969604513545
29,0281,boffin,3218.1804269582085,0.35185465329285887,0.13983210305398755,5.742232051935102e-05,0.003917070940986985,0.029719344417607478,0.2840820358026931,0.7400854963910726,1664.3209343170056,3.16030422492992
59,0281,boffin,3538.76884293467,0.3196223069603747,0.13785601772515618,3.222182954530916e-05,0.001475641986854871,0.018109227507347357,0.012593053250300055,0.9152747951496419,1163.2235239553065,1.2708813442574605
55,0281,boffin,3644.8510249814276,0.3365876704587675,0.12418868548850151,5.435463370472473e-05,0.001905284708776957,0.020262773319871724,0.012408865992481538,0.8756501682862198,1364.393958885533,1.2315402946834766
51,0281,boffin,3614.511389309477,0.32929364159740593,0.12338632422666032,5.774817299222285e-05,0.001689408675945133,0.018059901050831956,0.012103530908405666,0.9034746033140305,1177.9579799027556,1.16399776355105
41,0281,boffin,3811.4487223644833,0.3465703398815362,0.12320720720720715,9.917337971750861e-06,0.0010049817107503662,0.013322305025339584,0.009878883268310353,0.9199177472192597,1281.0097238963845,0.8506899022365418
13,0281,boffin,3823.3596421594775,0.35484997100147214,0.08388857683746279,0.00010544991080046432,0.005473263131276294,0.027380380961523603,0.3081973268570306,0.6399260873576952,1408.99504858172,4.361831679198226
9,0281,boffin,2922.048871511794,0.3339232298045127,0.12525559664581712,4.643746999697144e-05,0.00573963912704338,0.02477118448559444,0.4080341710408076,0.5716015974807759,1783.0909095789061,4.398848590475628
38,0281,boffin,3912.864161472766,0.35386033290676105,0.11460170374456084,3.287021053813945e-05,0.001415208130321845,0.015210983901566685,0.007163423569654354,0.9169255632812497,1327.6201905348712,0.7593737690959597
5,0281,boffin,2647.3520293099846,0.32391775556584196,0.05463518740829659,9.948160865077859e-05,0.01207651353365122,0.03521481470096985,0.6664664042335027,0.5253236381778592,1785.5675419659146,5.57561086410612
31,0281,boffin,2786.287827604388,0.3318800144513311,0.1514156773820639,4.777224059132479e-05,0.004619543196585948,0.027339975640900755,0.3836306919943042,0.5929865452153897,1800.7976183944793,4.346995326161544
27,0281,boffin,3685.7008753990244,0.3426033584060403,0.1154160997732426,1.6170533594458135e-05,0.002706165890855016,0.015693001678816522,0.20569009880926367,0.8245405744826035,1405.0941514631072,2.6016508515727295
1,0281,boffin,2319.59226958077,0.2947075633213024,0.10732080402782579,0.00023718844386294073,0.016235763697646784,0.06176595986176132,0.654849315422461,0.34317844430731076,2034.725208305136,6.1267676775819115
57,0282,boffin,3043.3245593239553,0.2913079839655417,0.1022062767268246,1.3056353608957077e-05,0.0010501865125323287,0.01485125357650812,0.0022586342056319935,0.934450325247018,1540.0786153129973,1.19128810342813
3,0282,boffin,3123.3633636442273,0.30722471674998125,0.08671412751146966,9.110442602236939e-05,0.008637550135590059,0.030198822002483413,0.5233396424055307,0.46540405613848873,1788.3045622571483,5.3272724882916505
24,0282,boffin,2911.5247671802927,0.27868657582088946,0.14412973270116122,2.7845806665485096e-05,0.0029487597612514265,0.017708462890467083,0.18798562819432799,0.7563042926532403,1683.1488867029295,3.0501147850179526
20,0282,boffin,3124.5077378206975,0.30506241275899193,0.1338074623788909,4.1706331227904564e-05,0.003650429027776159,0.022068723835447966,0.19908753624614123,0.7791750298523394,1716.6244484219096,3.11189361895692
53,0282,boffin,2998.7858620244674,0.2761858276387565,0.11942615268329547,1.838668048613607e-05,0.0011170708091297228,0.014422095171430938,0.008879585693489577,0.9371152574232627,1444.5636793841134,1.2083722304859121
17,0282,boffin,3210.3601494544687,0.31640500579031144,0.1207636490493633,9.210221398553983e-05,0.006681638769081959,0.031029403209370813,0.37475749072294307,0.6529736832798227,1736.220280645333,4.158766081633869
46,0282,boffin,3156.877079293015,0.3110344123430942,0.1278573490002061,9.471291853060274e-05,0.004450967499319371,0.024241854484245977,0.07773069878071841,0.8700254042575447,1544.427255910517,1.5490614983647473
22,0282,boffin,3004.0404764421037,0.2939964479771822,0.12507520439368405,8.395129886715366e-05,0.004384392304540487,0.027360698300618505,0.20931115736251635,0.7507733474682489,1662.1120634282104,3.107584377970221
15,0282,boffin,3154.332495228637,0.3005396604635742,0.11469753947127502,3.4386720380247485e-05,0.004641063569268776,0.019374249466182665,0.3928903817021412,0.6255119048487973,1780.2636471477415,3.887045027560183
11,0282,boffin,3386.6944610619103,0.34776150168681264,0.09543945578231287,7.175202752790186e-05,0.004489188397580882,0.024885991925580088,0.2670772931234053,0.7329093974430717,1624.0532483402183,2.4907565580767703
7,0282,boffin,3441.5117651769347,0.3492749003336243,0.08068305684847034,8.989907454784733e-05,0.005230733050965999,0.024386335909205522,0.2425939757496388,0.7067224778684382,1618.1575861117435,2.080094098273084
36,0282,boffin,3010.138503938323,0.2932643608253222,0.1374546986936367,7.129554353044224e-05,0.00264870022131185,0.02238856945406877,0.04998010714842521,0.8943072238524036,1803.0146564905965,1.6180589936663872
29,0282,boffin,3086.6137271705556,0.31915829373562576,0.13966546618647457,1.846606885170005e-05,0.0019582796929043587,0.018941158799343546,0.11742514767830226,0.8558570870505005,1653.7587543280022,1.9668159369504221
59,0282,boffin,2955.3173327454274,0.27306727793387514,0.123902272688524,1.5020150910668185e-05,0.0010631751904127795,0.014532110601854048,0.00561387212834286,0.930169008793904,1365.3597572012761,1.2859147563841957
55,0282,boffin,2946.398403172362,0.2765145077639023,0.12182653061224487,2.3523380191694887e-05,0.0013308452962843623,0.015401455407984299,0.006432536631079863,0.9214744366438659,1461.2314878510817,1.2452678811644113
51,0282,boffin,3024.5247912265095,0.2770256742676963,0.14271686969361383,1.0215690498232807e-05,0.0009154646937559108,0.013481087830582054,0.0068027021500331524,0.9495383982459615,1477.1147493073404,1.1963349466385194
41,0282,boffin,3064.431389419943,0.28118952799104074,0.12912937945131098,1.1558173805859668e-05,0.0009607186784977526,0.013021606051502318,0.014270562446447446,0.9395471692049626,1430.4152152431677,1.239042849458693
13,0282,boffin,3141.628300597065,0.31992722302269877,0.10488138845281697,4.673839302969609e-05,0.004695638789565166,0.021840947254755435,0.34928744161687464,0.5005994683631355,1582.5758594847653,4.157568421557922
9,0282,boffin,3275.25445795304,0.3323034517673971,0.09744241556271628,5.93918675980937e-05,0.005141449883559482,0.021664946750626093,0.30193632016921274,0.617977202868013,1783.384510418485,2.6747442406702886
38,0282,boffin,3047.7878565605142,0.2957568037927798,0.10969150450878024,7.082839180941745e-05,0.004619270361576521,0.022020871677174567,0.04483354241872236,0.8857454446861351,1596.2591647613992,1.5471222509775469
5,0282,boffin,3237.9123880181623,0.33636782829802375,0.08734335839598995,3.701895723493456e-05,0.004493234111541978,0.016503387370356223,0.28809852088522303,0.6576760056281999,1725.0238708418153,3.2034000848752995
31,0282,boffin,2840.0987983020523,0.29582128947564523,0.14825101054914713,2.765057630140242e-05,0.002693460469917971,0.020358825231344486,0.20621290316390894,0.7815475131526506,1768.0028397919773,2.6485581982347837
27,0282,boffin,2978.2221831793795,0.3260156180069905,0.1187208216619981,5.930627522861193e-05,0.002753787522612538,0.023126803218216654,0.08546236153524009,0.8607853505747464,1709.3899093907619,1.9363358336525993
57,0283,boffin,3248.6492122375885,0.31924886265564706,0.11240890154511411,2.9091563373376165e-05,0.0015616183019721193,0.018202124594920387,0.010842216404888852,0.9469008735004123,1747.305935958445,1.1985719750517738
3,0283,boffin,2319.665347750098,0.3008163248599522,0.08958900226757364,0.00013246554707017108,0.010590844182329714,0.040108446679932123,0.5152703169437904,0.4762748100195953,1880.3915867796593,5.4099558769411
24,0283,boffin,2604.646644455302,0.29304541210343366,0.13589999712965353,0.00013879958421565632,0.00948863111462454,0.03325284117303189,0.4826160153808453,0.537147747410206,1936.903247180231,5.153752859202375
20,0283,boffin,2278.912298147488,0.3090894549134787,0.14339871228296666,0.00014017253344325134,0.012444710546444936,0.04108231358234027,0.5583794361329256,0.34760017925107023,1921.129190416539,6.323372007864919
53,0283,boffin,3310.286050055175,0.31214052421275257,0.11777260344853821,2.4397864189587502e-05,0.0023631242270214536,0.019303254173192105,0.011865904552984415,0.9493640438742782,1689.0003881400946,1.2408755300079624
17,0283,boffin,2412.6973122224244,0.30952272864800834,0.10081301620404848,0.0001988018953322106,0.015429382322942197,0.05078369565930449,0.5898714322882808,0.3572448187507935,1981.9375716216546,5.9730699611254074
46,0283,boffin,3486.729022222756,0.33299869377462077,0.11830083144368855,3.851584485206928e-05,0.002907753533726899,0.02135868622472684,0.039517968408773,0.8829250372398445,1621.7188125505083,1.3958377847976016
22,0283,boffin,2353.3196655572183,0.32296879406626544,0.1352750482909213,0.00021713927503537236,0.014375039412855166,0.05501893622825834,0.6452638655049951,0.3989762440999003,1935.3646810682458,6.192578800392805
15,0283,boffin,2511.5292448007904,0.32524445076886077,0.10813729128014839,0.0002265431501726523,0.01658448416966666,0.05700791300640999,0.6624089084226868,0.40847102514287315,1980.4311460602935,5.605390217611357
11,0283,boffin,3050.867673754525,0.3386800745983863,0.12451109736824019,5.572787567722427e-05,0.007853454126000652,0.027531804128233767,0.5183577301390002,0.5597749497476614,1799.1377592032975,4.929737426581158
7,0283,boffin,2258.01514262147,0.32789848339312094,0.1286928104575163,0.00014844231241955243,0.012989496089622505,0.04658446471542266,0.5959700086575805,0.5154104910731143,1937.5716537705691,5.161118574697984
36,0283,boffin,3487.1384492732855,0.3219284192059286,0.13379562577719256,5.023427018029616e-05,0.0034970100458290142,0.023228875714335295,0.17002580363218486,0.8637328670054589,1677.3442618675363,2.2266277013065863
29,0283,boffin,2856.8647642914952,0.3290829348928752,0.14110815340629004,2.6530978968833595e-05,0.004038952009299356,0.022127859384294884,0.31289616241577123,0.6250658116749694,1759.9116669137995,3.952667599386206
59,0283,boffin,3242.4673168208124,0.3023761852742371,0.11545769184866925,1.201107356699547e-05,0.0010090196666903623,0.014707900792403842,0.0007583971749705226,0.9584321995750736,1657.353370972914,1.1272736227186708
55,0283,boffin,3250.0791131761735,0.31250208649111455,0.11154888622115508,4.09040957652181e-05,0.0015695771899363452,0.017033541949910008,0.009970185796218337,0.9498225843745616,1643.1387206020854,1.1581690976945895
51,0283,boffin,3779.8419273044024,0.35234115003294947,0.13938282559400567,2.900143275271236e-05,0.0027650372659176778,0.018587691050129525,0.0745925323239538,0.8714322162517941,1484.5965356437343,1.5712459831766301
41,0283,boffin,3250.8404663661418,0.30901331663133236,0.11297663634742283,4.58326285524264e-05,0.0027485245257132572,0.021375816809054347,0.0773005208886371,0.8991095585146223,1708.4010866556423,1.6018673237337
13,0283,boffin,2739.269238286111,0.3424376270748401,0.08424394319131157,0.00029091173421629695,0.014481984275309693,0.05591479940302315,0.5456342668633326,0.49151753451599167,1947.237875968064,4.793060555153808
