data,vocal_type,day,vocal_int,timepoint,animal_id,colony
0.06578947368421052,co,15,1,8,0281,boffin
0.06578947368421052,ph,15,2,8,0281,boffin
0.7763157894736842,sq,15,3,8,0281,boffin
0.039473684210526314,ch,15,4,8,0281,boffin
0.05263157894736842,other,15,5,8,0281,boffin
0.0,sc,11,0,9,0281,boffin
0.22448979591836735,co,11,1,9,0281,boffin
0.3877551020408163,ph,11,2,9,0281,boffin
0.030612244897959183,sq,11,3,9,0281,boffin
0.061224489795918366,ch,11,4,9,0281,boffin
0.29591836734693877,other,11,5,9,0281,boffin
0.0,sc,7,0,10,0281,boffin
0.1875,co,7,1,10,0281,boffin
0.125,ph,7,2,10,0281,boffin
0.5416666666666666,sq,7,3,10,0281,boffin
0.0,ch,7,4,10,0281,boffin
0.14583333333333334,other,7,5,10,0281,boffin
0.4852941176470588,sc,36,0,11,0281,boffin
0.4338235294117647,co,36,1,11,0281,boffin
0.014705882352941176,ph,36,2,11,0281,boffin
0.029411764705882353,sq,36,3,11,0281,boffin
0.029411764705882353,ch,36,4,11,0281,boffin
0.007352941176470588,other,36,5,11,0281,boffin
0.010638297872340425,sc,29,0,12,0281,boffin
0.8404255319148937,co,29,1,12,0281,boffin
0.11702127659574468,ph,29,2,12,0281,boffin
0.010638297872340425,sq,29,3,12,0281,boffin
0.02127659574468085,ch,29,4,12,0281,boffin
0.0,other,29,5,12,0281,boffin
1.0,sc,59,0,13,0281,boffin
0.0,co,59,1,13,0281,boffin
0.0,ph,59,2,13,0281,boffin
0.0,sq,59,3,13,0281,boffin
0.0,ch,59,4,13,0281,boffin
0.0,other,59,5,13,0281,boffin
0.9699570815450643,sc,55,0,14,0281,boffin
0.0,co,55,1,14,0281,boffin
0.012875536480686695,ph,55,2,14,0281,boffin
0.012875536480686695,sq,55,3,14,0281,boffin
0.0,ch,55,4,14,0281,boffin
0.004291845493562232,other,55,5,14,0281,boffin
0.9732620320855615,sc,51,0,15,0281,boffin
0.0053475935828877,co,51,1,15,0281,boffin
0.0106951871657754,ph,51,2,15,0281,boffin
0.0106951871657754,sq,51,3,15,0281,boffin
0.0,ch,51,4,15,0281,boffin
0.0,other,51,5,15,0281,boffin
0.9243243243243243,sc,41,0,16,0281,boffin
0.05405405405405406,co,41,1,16,0281,boffin
0.016216216216216217,ph,41,2,16,0281,boffin
0.005405405405405406,sq,41,3,16,0281,boffin
0.0,ch,41,4,16,0281,boffin
0.0,other,41,5,16,0281,boffin
0.0,sc,13,0,17,0281,boffin
0.44954128440366975,co,13,1,17,0281,boffin
0.0,ph,13,2,17,0281,boffin
0.47706422018348627,sq,13,3,17,0281,boffin
0.01834862385321101,ch,13,4,17,0281,boffin
0.05504587155963303,other,13,5,17,0281,boffin
0.006711409395973154,sc,9,0,18,0281,boffin
0.348993288590604,co,9,1,18,0281,boffin
0.16778523489932887,ph,9,2,18,0281,boffin
0.1610738255033557,sq,9,3,18,0281,boffin
0.20134228187919462,ch,9,4,18,0281,boffin
0.11409395973154363,other,9,5,18,0281,boffin
0.9675675675675676,sc,38,0,19,0281,boffin
0.016216216216216217,co,38,1,19,0281,boffin
0.016216216216216217,ph,38,2,19,0281,boffin
0.0,sq,38,3,19,0281,boffin
0.0,ch,38,4,19,0281,boffin
0.0,other,38,5,19,0281,boffin
0.0,sc,5,0,20,0281,boffin
0.029411764705882353,co,5,1,20,0281,boffin
0.23529411764705882,ph,5,2,20,0281,boffin
0.6470588235294118,sq,5,3,20,0281,boffin
0.0,ch,5,4,20,0281,boffin
0.08823529411764706,other,5,5,20,0281,boffin
0.0,sc,31,0,21,0281,boffin
0.8431372549019608,co,31,1,21,0281,boffin
0.08823529411764706,ph,31,2,21,0281,boffin
0.049019607843137254,sq,31,3,21,0281,boffin
0.0196078431372549,ch,31,4,21,0281,boffin
0.0,other,31,5,21,0281,boffin
0.1625,sc,27,0,22,0281,boffin
0.8,co,27,1,22,0281,boffin
0.025,ph,27,2,22,0281,boffin
0.0,sq,27,3,22,0281,boffin
0.0,ch,27,4,22,0281,boffin
0.0125,other,27,5,22,0281,boffin
0.0,sc,1,0,23,0281,boffin
0.11864406779661017,co,1,1,23,0281,boffin
0.05084745762711865,ph,1,2,23,0281,boffin
0.6610169491525424,sq,1,3,23,0281,boffin
0.15254237288135594,ch,1,4,23,0281,boffin
0.01694915254237288,other,1,5,23,0281,boffin
0.9954337899543378,sc,57,0,0,0282,boffin
0.0,co,57,1,0,0282,boffin
0.0045662100456621,ph,57,2,0,0282,boffin
0.0,sq,57,3,0,0282,boffin
0.0,ch,57,4,0,0282,boffin
0.0,other,57,5,0,0282,boffin
0.0,sc,3,0,1,0282,boffin
0.11627906976744186,co,3,1,1,0282,boffin
0.13953488372093023,ph,3,2,1,0282,boffin
0.36046511627906974,sq,3,3,1,0282,boffin
0.09302325581395349,ch,3,4,1,0282,boffin
0.29069767441860467,other,3,5,1,0282,boffin
0.0,sc,24,0,2,0282,boffin
0.8080808080808081,co,24,1,2,0282,boffin
0.12121212121212122,ph,24,2,2,0282,boffin
0.020202020202020204,sq,24,3,2,0282,boffin
0.020202020202020204,ch,24,4,2,0282,boffin
0.030303030303030304,other,24,5,2,0282,boffin
0.0,sc,20,0,3,0282,boffin
0.8181818181818182,co,20,1,3,0282,boffin
0.045454545454545456,ph,20,2,3,0282,boffin
0.007575757575757576,sq,20,3,3,0282,boffin
0.015151515151515152,ch,20,4,3,0282,boffin
0.11363636363636363,other,20,5,3,0282,boffin
0.98,sc,53,0,4,0282,boffin
0.006666666666666667,co,53,1,4,0282,boffin
0.006666666666666667,ph,53,2,4,0282,boffin
0.0,sq,53,3,4,0282,boffin
0.0,ch,53,4,4,0282,boffin
