timepoint,animal_ID,colony,pitch,zero_crossings,duration,entropy_variance,mean_entropy,maximum_entropy,broadband,voiced_perc,bandwidth,n_peaks
44,0416,boffin_2,3518.0318899148056,0.31998540117524854,0.1295842781557067,2.152325732903931e-05,0.0016332153591335668,0.0191595201473908,0.0,0.8502151305866475,1296.5652473252565,2.5382905982905983
56,0416,boffin_2,3620.18252065758,0.33919901174826705,0.10227513227513224,1.7736014232093827e-05,0.001339546821676,0.0181853340303665,0.0,0.9108129936702491,1338.1418448918178,1.205040389162144
58,0416,boffin_2,3549.2710490201393,0.31942676781288987,0.10082388510959935,2.7709846902034628e-06,0.0005127121334381333,0.007910122601850783,0.0,0.9326220628123174,1206.5068535933012,1.0956254006489687
7,0417,boffin_2,2908.465592561243,0.37121802616847804,0.038574667962423016,2.029953031705746e-05,0.0029146025099480214,0.010816510942579873,0.06456043956043957,0.7773501708375659,1274.3343067219678,1.6321586326838429
27,0417,boffin_2,3496.280024692022,0.36252051599055324,0.15896699420508942,1.5126727330522038e-05,0.0026631736217220554,0.016020209189117555,0.14036608035370085,0.7788895270491243,1404.1969781189862,3.2528201333172078
5,0417,boffin_2,2263.3028253557263,0.35491668396323695,0.10976643990929699,0.00018692521349004338,0.019276563150668256,0.060674723698991496,0.9813426322105567,0.5587669265880644,1859.7655998625833,7.643087512516291
9,0417,boffin_2,3271.5734707343586,0.3491090941374231,0.12040816326530607,5.069011945108085e-05,0.004668567905510233,0.0246928451661359,0.2692949160340465,0.7975305692696998,1987.7872044615785,2.61158889419759
22,0417,boffin_2,4008.67050389928,0.4308225262777468,0.13576719576719573,8.889983933828195e-05,0.009243684126930817,0.024537443546802953,0.1069295101553166,0.9230970836659856,1572.5522680607412,2.325178675961856
27,0418,boffin_2,4937.94169512455,0.4391991043024515,0.12139833711262277,8.48815167522455e-06,0.0009054734914088502,0.011099904044167752,0.0,0.9195455060116715,1217.6587639923198,0.1519972091400663
1,0418,boffin_2,3172.2406466898856,0.4365450587942988,0.08405277262420116,2.971274155734977e-05,0.0031248472436216273,0.017195988848457862,0.05556943056943056,0.9089968935045337,1957.7401383828671,1.187698996909523
5,0418,boffin_2,2757.6339691895755,0.3272852743098265,0.09725005153576577,4.8077338006185053e-05,0.007196200258119783,0.02596184991075837,0.43571522971394594,0.4634250894640603,1916.104326625258,2.7474882671005147
9,0418,boffin_2,3546.329226726242,0.48400124020625734,0.08910916747651436,9.264155401256149e-05,0.0030822862572619423,0.02623886748941765,0.0,0.8823652426884296,1815.5112382212737,1.579735688624847
27,0415,boffin_2,3752.824432599233,0.36959339878045383,0.09903525046382188,6.185674482228208e-05,0.0036285032121787185,0.028207314292137266,0.18034393835829238,0.7468248790019125,1456.7557080748923,2.3588020498905666
33,0415,boffin_2,3622.1236196714826,0.3361622865095688,0.12576467624086668,6.860051345814398e-05,0.006173117120202966,0.03311447473165485,0.29976951440089883,0.6023633801749303,1710.7760808743906,3.4571051029481206
22,0415,boffin_2,3471.2354081539484,0.3107798702492829,0.07753806284418527,2.2844086473564766e-05,0.010639379410820745,0.023619971290695797,0.25084573200074717,0.4081591210770542,1697.3667189107166,3.965558487442986
58,0415,boffin_2,3822.406451945507,0.36358063974863736,0.12437893675988909,1.7912964421238806e-05,0.0019709965190322,0.017591152482109188,0.0,0.8557206434657415,1322.8580397574676,1.3103288456229631
7,0410,boffin_2,2997.8962782849208,0.37440856795075617,0.12150955620343372,5.981174807277459e-05,0.0038930021904577004,0.02619730123645329,0.08358662613981763,0.8086523027485776,1849.916282897503,1.975122394001308
22,0410,boffin_2,4039.23794198979,0.345771738837151,0.08716553287981856,0.00020758090041975686,0.005102988522456774,0.0293146448385075,0.17888888888888888,0.7641089466089466,1349.0189680103897,2.017178932178932
